iso_code,location,new_cases,new_deaths,total_cases,total_deaths,hospital_beds_per_thousand,life_expectancy,human_development_index,population,cases_per_million,deaths_per_million
IND,India,323023.0,2771.0,17636186.0,197894.0,0.53,69.66,0.645,1417173120.0,12444.623561587168,139.63996155953058
IND,India,360927.0,3293.0,17997113.0,201187.0,0.53,69.66,0.645,1417173120.0,12699.304514045538,141.96360145470442
IND,India,379308.0,3645.0,18376421.0,204832.0,0.53,69.66,0.645,1417173120.0,12966.95565323734,144.53562314249933
IND,India,386555.0,3498.0,18762976.0,208330.0,0.53,69.66,0.645,1417173120.0,13239.720493710747,147.00391720667128
IND,India,401993.0,3523.0,19164969.0,211853.0,0.53,69.66,0.645,1417173120.0,13523.378851554848,149.48985202316
IND,India,392488.0,3689.0,19557457.0,215542.0,0.53,69.66,0.645,1417173120.0,13800.330195368086,152.0929214350326
IND,India,368060.0,3417.0,19925517.0,218959.0,0.53,69.66,0.645,1417173120.0,14060.044407277495,154.50405946169795
IND,India,357316.0,3449.0,20282833.0,222408.0,0.53,69.66,0.645,1417173120.0,14312.177329471222,156.93777765132887
IND,India,382146.0,3780.0,20664979.0,226188.0,0.53,69.66,0.645,1417173120.0,14581.831046866031,159.60505940163472
IND,India,412431.0,3980.0,21077410.0,230168.0,0.53,69.66,0.645,1417173120.0,14872.854771617458,162.41346717047526
IND,India,414188.0,3915.0,21491598.0,234083.0,0.53,69.66,0.645,1417173120.0,15165.118288441712,165.17600898329204
IND,India,401078.0,4187.0,21892676.0,238270.0,0.53,69.66,0.645,1417173120.0,15448.130994751014,168.130482181316
IND,India,403405.0,4077.0,22296081.0,242347.0,0.53,69.66,0.645,1417173120.0,15732.78570228597,171.00733606914588
IND,India,366494.0,3769.0,22662575.0,246116.0,0.53,69.66,0.645,1417173120.0,15991.394897470254,173.6668558884323
IND,India,329942.0,3876.0,22992517.0,249992.0,0.53,69.66,0.645,1417173120.0,16224.211901507135,176.40187812763483
IND,India,348421.0,4205.0,23340938.0,254197.0,0.53,69.66,0.645,1417173120.0,16470.06824402653,179.3690526673269
IND,India,362727.0,4120.0,23703665.0,258317.0,0.53,69.66,0.645,1417173120.0,16726.019330651714,182.27624864914176
IND,India,343144.0,4000.0,24046809.0,262317.0,0.53,69.66,0.645,1417173120.0,16968.15206317207,185.09876901983577
IND,India,326098.0,3890.0,24372907.0,266207.0,0.53,69.66,0.645,1417173120.0,17198.256625132715,187.8436700803357
IND,India,311170.0,4077.0,24684077.0,270284.0,0.53,69.66,0.645,1417173120.0,17417.827541069928,190.7205239681656
IND,India,281386.0,4106.0,24965463.0,274390.0,0.53,69.66,0.645,1417173120.0,17616.381970326955,193.61784112868298
IND,India,263533.0,4329.0,25228996.0,278719.0,0.53,69.66,0.645,1417173120.0,17802.338785539483,196.6725137998666
IND,India,267334.0,4529.0,25496330.0,283248.0,0.53,69.66,0.645,1417173120.0,17990.97770073426,199.8683124895849
IND,India,276110.0,3874.0,25772440.0,287122.0,0.53,69.66,0.645,1417173120.0,18185.809225622343,202.60192346860205
IND,India,259551.0,4209.0,26031991.0,291331.0,0.53,69.66,0.645,1417173120.0,18368.956221805845,205.57192052866483
IND,India,257299.0,4194.0,26289290.0,295525.0,0.53,69.66,0.645,1417173120.0,18550.514139020645,208.53133313733753
IND,India,240842.0,3741.0,26530132.0,299266.0,0.53,69.66,0.645,1417173120.0,18720.459501800317,211.1710953140291
IND,India,222315.0,4454.0,26752447.0,303720.0,0.53,69.66,0.645,1417173120.0,18877.331655853028,214.31397174679688
IND,India,196427.0,3511.0,26948874.0,307231.0,0.53,69.66,0.645,1417173120.0,19015.936458066604,216.79143900217358
IND,India,208921.0,4157.0,27157795.0,311388.0,0.53,69.66,0.645,1417173120.0,19163.357402658046,219.72474329741732
IND,India,211298.0,3847.0,27369093.0,315235.0,0.53,69.66,0.645,1417173120.0,19312.455629979773,222.4393022639323
IND,India,186364.0,3660.0,27555457.0,318895.0,0.53,69.66,0.645,1417173120.0,19443.95967657078,225.02190840311732
IND,India,173790.0,3617.0,27729247.0,322512.0,0.53,69.66,0.645,1417173120.0,19566.591130376506,227.5741724483174
IND,India,165553.0,3460.0,27894800.0,325972.0,0.53,69.66,0.645,1417173120.0,19683.410309108884,230.0156525689677
IND,India,152734.0,3128.0,28047534.0,329100.0,0.53,69.66,0.645,1417173120.0,19791.184015683277,232.22286349885044
IND,India,127510.0,2795.0,28175044.0,331895.0,0.53,69.66,0.645,1417173120.0,19881.158908800076,234.1950996078729
IND,India,132788.0,3207.0,28307832.0,335102.0,0.53,69.66,0.645,1417173120.0,19974.858117546006,236.45805531507682
IND,India,134154.0,2887.0,28441986.0,337989.0,0.53,69.66,0.645,1417173120.0,20069.521216998528,238.49520939262524
IND,India,132364.0,2713.0,28574350.0,340702.0,0.53,69.66,0.645,1417173120.0,20162.921238585164,240.40958383404845
IND,India,120529.0,3380.0,28694879.0,344082.0,0.53,69.66,0.645,1417173120.0,20247.97012802501,242.79461354728488
IND,India,114460.0,2677.0,28809339.0,346759.0,0.53,69.66,0.645,1417173120.0,20328.73654843242,244.68358530537188
IND,India,100636.0,2427.0,28909975.0,349186.0,0.53,69.66,0.645,1417173120.0,20399.74833843871,246.39614954029045
IND,India,86498.0,2123.0,28996473.0,351309.0,0.53,69.66,0.645,1417173120.0,20460.783930194782,247.89420222703632
IND,India,92596.0,2219.0,29089069.0,353528.0,0.53,69.66,0.645,1417173120.0,20526.122454255976,249.45999540267883
IND,India,93463.0,2177.0,29182532.0,355705.0,0.53,69.66,0.645,1417173120.0,20592.07275960752,250.99615211442904
IND,India,92291.0,494.2134088762984,29274823.0,363079.0,0.53,69.66,0.645,1417173120.0,20657.19606649045,256.1994684178035
IND,India,84332.0,4002.0,29359155.0,367081.0,0.53,69.66,0.645,1417173120.0,20716.70326346579,259.02340004868284
IND,India,80834.0,3303.0,29439989.0,370384.0,0.53,69.66,0.645,1417173120.0,20773.742166376964,261.3540962447834
IND,India,70421.0,3921.0,29510410.0,374305.0,0.53,69.66,0.645,1417173120.0,20823.433343133125,264.12087183815623
IND,India,60471.0,2726.0,29570881.0,377031.0,0.53,69.66,0.645,1417173120.0,20866.103500467183,266.0444194707842
IND,India,62224.0,2542.0,29633105.0,379573.0,0.53,69.66,0.645,1417173120.0,20910.0106273537,267.83813116636026
IND,India,67208.0,2330.0,29700313.0,381903.0,0.53,69.66,0.645,1417173120.0,20957.4346146221,269.4822492822895
IND,India,62480.0,1587.0,29762793.0,383490.0,0.53,69.66,0.645,1417173120.0,21001.52238281234,270.6020842393624
IND,India,60753.0,1647.0,29823546.0,385137.0,0.53,69.66,0.645,1417173120.0,21044.391527832533,271.76425700199565
IND,India,58226.0,1571.0,29881772.0,386708.0,0.53,69.66,0.645,1417173120.0,21085.47754560854,272.8728018775857
IND,India,53449.0,1427.0,29935221.0,388135.0,0.53,69.66,0.645,1417173120.0,21123.192768431847,273.87973601983083
IND,India,42640.0,1167.0,29977861.0,389302.0,0.53,69.66,0.645,1417173120.0,21153.280835583446,274.70320633798076
IND,India,50848.0,1358.0,30028709.0,390660.0,0.53,69.66,0.645,1417173120.0,21189.16071453571,275.6614520038314
IND,India,54069.0,1321.0,30082778.0,391981.0,0.53,69.66,0.645,1417173120.0,21227.313428016474,276.5935893562531
IND,India,51667.0,1329.0,30134445.0,393310.0,0.53,69.66,0.645,1417173120.0,21263.771218014634,277.53137174941617
IND,India,48698.0,1183.0,30183143.0,394493.0,0.53,69.66,0.645,1417173120.0,21298.13399226765,278.36613214904895
IND,India,50040.0,1258.0,30233183.0,395751.0,0.53,69.66,0.645,1417173120.0,21333.443722105032,279.2538148056322
IND,India,46148.0,979.0,30279331.0,396730.0,0.53,69.66,0.645,1417173120.0,21366.007139621728,279.94462666635957
IND,India,37566.0,907.0,30316897.0,397637.0,0.53,69.66,0.645,1417173120.0,21392.514839683103,280.58463316041446
IND,India,45951.0,817.0,30362848.0,398454.0,0.53,69.66,0.645,1417173120.0,21424.93924807154,281.1611329461287
IND,India,48786.0,1005.0,30411634.0,399459.0,0.53,69.66,0.645,1417173120.0,21459.36411777271,281.8702911892656
IND,India,46617.0,853.0,30458251.0,400312.0,0.53,69.66,0.645,1417173120.0,21492.25847580287,282.4721936583161
IND,India,44111.0,738.0,30502362.0,401050.0,0.53,69.66,0.645,1417173120.0,21523.38452482079,282.99294866670914
IND,India,43071.0,955.0,30545433.0,402005.0,0.53,69.66,0.645,1417173120.0,21553.776718542333,283.6668254052123
IND,India,39796.0,723.0,30585229.0,402728.0,0.53,69.66,0.645,1417173120.0,21581.85797371037,284.17699596221524
IND,India,34703.0,553.0,30619932.0,403281.0,0.53,69.66,0.645,1417173120.0,21606.345454816415,284.5672094034637
IND,India,43733.0,930.0,30663665.0,404211.0,0.53,69.66,0.645,1417173120.0,21637.204775659306,285.22344538965007
IND,India,45892.0,817.0,30709557.0,405028.0,0.53,69.66,0.645,1417173120.0,21669.58755187228,285.7999451753643
IND,India,43393.0,911.0,30752950.0,405939.0,0.53,69.66,0.645,1417173120.0,21700.20695848366,286.4427741897899
IND,India,42766.0,1206.0,30795716.0,407145.0,0.53,69.66,0.645,1417173120.0,21730.383935026937,287.2937640815541
IND,India,41506.0,895.0,30837222.0,408040.0,0.53,69.66,0.645,1417173120.0,21759.67181765344,287.92530301449693
IND,India,37154.0,724.0,30874376.0,408764.0,0.53,69.66,0.645,1417173120.0,21785.888798116634,288.43617920159255
IND,India,32906.0,2020.0,30907282.0,410784.0,0.53,69.66,0.645,1417173120.0,21809.10826194615,289.861551988793
IND,India,38865.0,622.0,30946147.0,411406.0,0.53,69.66,0.645,1417173120.0,21836.532575497902,290.30045390643596
IND,India,41733.0,583.0,30987880.0,411989.0,0.53,69.66,0.645,1417173120.0,21865.980636155447,290.7118362504646
IND,India,38949.0,542.0,31026829.0,412531.0,0.53,69.66,0.645,1417173120.0,21893.464222634986,291.09428776069365
IND,India,38079.0,560.0,31064908.0,413091.0,0.53,69.66,0.645,1417173120.0,21920.333910933903,291.4894406125908
IND,India,41157.0,518.0,31106065.0,413609.0,0.53,69.66,0.645,1417173120.0,21949.375528658067,291.8549570005957
IND,India,38164.0,499.0,31144229.0,414108.0,0.53,69.66,0.645,1417173120.0,21976.30519551486,292.2070664168397
IND,India,30093.0,374.0,31174322.0,414482.0,0.53,69.66,0.645,1417173120.0,21997.53972189368,292.47097207149966
IND,India,42015.0,3998.0,31216337.0,418480.0,0.53,69.66,0.645,1417173120.0,22027.186770237357,295.2920811820083
IND,India,41383.0,507.0,31257720.0,418987.0,0.53,69.66,0.645,1417173120.0,22056.387860362465,295.64983563899375
IND,India,35342.0,483.0,31293062.0,419470.0,0.53,69.66,0.645,1417173120.0,22081.326239097732,295.99065497375506
IND,India,39097.0,546.0,31332159.0,420016.0,0.53,69.66,0.645,1417173120.0,22108.914258830988,296.3759290043548
IND,India,39742.0,535.0,31371901.0,420551.0,0.53,69.66,0.645,1417173120.0,22136.95740997402,296.75344110393513
IND,India,39361.0,416.0,31411262.0,420967.0,0.53,69.66,0.645,1417173120.0,22164.73171605174,297.0469832224873
IND,India,29689.0,415.0,31440951.0,421382.0,0.53,69.66,0.645,1417173120.0,22185.681167873125,297.3398197109468
IND,India,43654.0,640.0,31484605.0,422022.0,0.53,69.66,0.645,1417173120.0,22216.484743938694,297.7914229702579
IND,India,43509.0,640.0,31528114.0,422662.0,0.53,69.66,0.645,1417173120.0,22247.186003640825,298.2430262295689
IND,India,44230.0,555.0,31572344.0,423217.0,0.53,69.66,0.645,1417173120.0,22278.396022639776,298.6346509310027
IND,India,41649.0,593.0,31613993.0,423810.0,0.53,69.66,0.645,1417173120.0,22307.784810369532,299.0530895759581
IND,India,41831.0,541.0,31655824.0,424351.0,0.53,69.66,0.645,1417173120.0,22337.30202277616,299.43483545609445
IND,India,40134.0,422.0,31695958.0,424773.0,0.53,69.66,0.645,1417173120.0,22365.621780915517,299.73261135520266
IND,India,30549.0,422.0,31726507.0,425195.0,0.53,69.66,0.645,1417173120.0,22387.1780746166,300.0303872543109
IND,India,42625.0,562.0,31769132.0,425757.0,0.53,69.66,0.645,1417173120.0,22417.255557316807,300.4269513663934
IND,India,42982.0,533.0,31812114.0,426290.0,0.53,69.66,0.645,1417173120.0,22447.5849499601,300.8030522057884
IND,India,44643.0,464.0,31856757.0,426754.0,0.53,69.66,0.645,1417173120.0,22479.086394187325,301.1304645687889
IND,India,38628.0,617.0,31895385.0,427371.0,0.53,69.66,0.645,1417173120.0,22506.343473407116,301.56583833596846
IND,India,39070.0,491.0,31934455.0,427862.0,0.53,69.66,0.645,1417173120.0,22533.91244112787,301.9123027114711
IND,India,35499.0,447.0,31969954.0,428309.0,0.53,69.66,0.645,1417173120.0,22558.961603787688,302.2277193628962
IND,India,28204.0,373.0,31998158.0,428682.0,0.53,69.66,0.645,1417173120.0,22578.86319492145,302.4909193874634
IND,India,38353.0,497.0,32036511.0,429179.0,0.53,69.66,0.645,1417173120.0,22605.926225865758,302.84161754352215
IND,India,41195.0,490.0,32077706.0,429669.0,0.53,69.66,0.645,1417173120.0,22634.994657533443,303.18737628893217
IND,India,40120.0,585.0,32117826.0,430254.0,0.53,69.66,0.645,1417173120.0,22663.304536851505,303.60016989314613
IND,India,38667.0,478.0,32156493.0,430732.0,0.53,69.66,0.645,1417173120.0,22690.58913564491,303.9374610774441
IND,India,36083.0,493.0,32192576.0,431225.0,0.53,69.66,0.645,1417173120.0,22716.050386278846,304.28533671313215
IND,India,32937.0,417.0,32225513.0,431642.0,0.53,69.66,0.645,1417173120.0,22739.291724641236,304.57958446177696
IND,India,25166.0,437.0,32250679.0,432079.0,0.53,69.66,0.645,1417173120.0,22757.049611553455,304.8879448122753
IND,India,35178.0,440.0,32285857.0,432519.0,0.53,69.66,0.645,1417173120.0,22781.872266953524,305.1984220530516
IND,India,36401.0,530.0,32322258.0,433049.0,0.53,69.66,0.645,1417173120.0,22807.557907956932,305.5724060021686
IND,India,36571.0,540.0,32358829.0,433589.0,0.53,69.66,0.645,1417173120.0,22833.363506076097,305.9534462522123
IND,India,34457.0,375.0,32393286.0,433964.0,0.53,69.66,0.645,1417173120.0,22857.677402179346,306.21805753696486
IND,India,30948.0,403.0,32424234.0,434367.0,0.53,69.66,0.645,1417173120.0,22879.515242287405,306.5024264643123
IND,India,25072.0,389.0,32449306.0,434756.0,0.53,69.66,0.645,1417173120.0,22897.206799970918,306.7769165703623
IND,India,25467.0,354.0,32474773.0,435110.0,0.53,69.66,0.645,1417173120.0,22915.177081541035,307.0267096231687
IND,India,37593.0,648.0,32512366.0,435758.0,0.53,69.66,0.645,1417173120.0,22941.70383361491,307.4839579232211
IND,India,46164.0,607.0,32558530.0,436365.0,0.53,69.66,0.645,1417173120.0,22974.278541213087,307.91227538947396
IND,India,44658.0,496.0,32603188.0,436861.0,0.53,69.66,0.645,1417173120.0,23005.790569891702,308.26226791544
IND,India,46759.0,509.0,32649947.0,437370.0,0.53,69.66,0.645,1417173120.0,23038.785127395022,308.62143363261083
IND,India,45083.0,460.0,32695030.0,437830.0,0.53,69.66,0.645,1417173120.0,23070.597048863023,308.9460234752406
IND,India,42909.0,380.0,32737939.0,438210.0,0.53,69.66,0.645,1417173120.0,23100.874930509548,309.21416291045654
IND,India,30941.0,350.0,32768880.0,438560.0,0.53,69.66,0.645,1417173120.0,23122.70783120696,309.4611334428923
IND,India,41965.0,460.0,32810845.0,439020.0,0.53,69.66,0.645,1417173120.0,23152.319598046004,309.7857232855221
IND,India,47092.0,509.0,32857937.0,439529.0,0.53,69.66,0.645,1417173120.0,23185.549130370182,310.14488900269293
IND,India,45352.0,366.0,32903289.0,439895.0,0.53,69.66,0.645,1417173120.0,23217.550866333113,310.4031496166114
IND,India,42618.0,330.0,32945907.0,440225.0,0.53,69.66,0.645,1417173120.0,23247.623409622673,310.6360075471937
IND,India,42766.0,308.0,32988673.0,440533.0,0.53,69.66,0.645,1417173120.0,23277.800386165945,310.8533416157371
IND,India,38948.0,219.0,33027621.0,440752.0,0.53,69.66,0.645,1417173120.0,23305.283267015395,311.0078746060326
IND,India,31222.0,290.0,33058843.0,441042.0,0.53,69.66,0.645,1417173120.0,23327.314449768848,311.21250733290793
IND,India,37875.0,369.0,33096718.0,441411.0,0.53,69.66,0.645,1417173120.0,23354.040189528856,311.47288483710446
IND,India,43263.0,338.0,33139981.0,441749.0,0.53,69.66,0.645,1417173120.0,23384.56786422819,311.71138780842807
IND,India,34973.0,260.0,33174954.0,442009.0,0.53,69.66,0.645,1417173120.0,23409.24586545926,311.8948516325232
IND,India,33376.0,308.0,33208330.0,442317.0,0.53,69.66,0.645,1417173120.0,23432.79697543233,312.11218570106666
IND,India,28591.0,338.0,33236921.0,442655.0,0.53,69.66,0.645,1417173120.0,23452.97164541196,312.3506886723903
IND,India,27254.0,219.0,33264175.0,442874.0,0.53,69.66,0.645,1417173120.0,23472.202887957683,312.50522166268576
IND,India,25404.0,339.0,33289579.0,443213.0,0.53,69.66,0.645,1417173120.0,23490.12871483196,312.7444302641021
IND,India,27176.0,284.0,33316755.0,443497.0,0.53,69.66,0.645,1417173120.0,23509.304918230457,312.9448292104214
IND,India,30570.0,431.0,33347325.0,443928.0,0.53,69.66,0.645,1417173120.0,23530.876030163487,313.24895578036364
IND,India,34403.0,320.0,33381728.0,444248.0,0.53,69.66,0.645,1417173120.0,23555.151822241733,313.47475741001915
IND,India,35662.0,281.0,33417390.0,444529.0,0.53,69.66,0.645,1417173120.0,23580.316002606654,313.67303946606046
IND,India,30773.0,309.0,33448163.0,444838.0,0.53,69.66,0.645,1417173120.0,23602.030357448497,313.8910791646965
IND,India,30256.0,295.0,33478419.0,445133.0,0.53,69.66,0.645,1417173120.0,23623.379901532426,314.0992400420352
IND,India,26115.0,252.0,33504534.0,445385.0,0.53,69.66,0.645,1417173120.0,23641.807431402594,314.27705882538896
IND,India,26964.0,383.0,33531498.0,445768.0,0.53,69.66,0.645,1417173120.0,23660.834041221442,314.5473151508829
IND,India,31923.0,282.0,33563421.0,446050.0,0.53,69.66,0.645,1417173120.0,23683.359870669858,314.74630283701686
IND,India,31382.0,318.0,33594803.0,446368.0,0.53,69.66,0.645,1417173120.0,23705.50395423814,314.970693206487
IND,India,29616.0,290.0,33624419.0,446658.0,0.53,69.66,0.645,1417173120.0,23726.401895062758,315.17532593336233
IND,India,28326.0,260.0,33652745.0,446918.0,0.53,69.66,0.645,1417173120.0,23746.389573067827,315.35878975745743
IND,India,26041.0,276.0,33678786.0,447194.0,0.53,69.66,0.645,1417173120.0,23764.76488631114,315.5535436630353
IND,India,18795.0,179.0,33697581.0,447373.0,0.53,69.66,0.645,1417173120.0,23778.027203902937,315.67985144962387
IND,India,18870.0,378.0,33716451.0,447751.0,0.53,69.66,0.645,1417173120.0,23791.342443751684,315.9465796246545
IND,India,23529.0,311.0,33739980.0,448062.0,0.53,69.66,0.645,1417173120.0,23807.9452142022,316.1660305834759
IND,India,26727.0,277.0,33766707.0,448339.0,0.53,69.66,0.645,1417173120.0,23826.804589689084,316.3614901191465
IND,India,24354.0,234.0,33791061.0,448573.0,0.53,69.66,0.645,1417173120.0,23843.989504966055,316.5266075608321
IND,India,22842.0,244.0,33813903.0,448817.0,0.53,69.66,0.645,1417173120.0,23860.107507542903,316.69878130344443
IND,India,20799.0,180.0,33834702.0,448997.0,0.53,69.66,0.645,1417173120.0,23874.78390784042,316.82579472012566
IND,India,18346.0,263.0,33853048.0,449260.0,0.53,69.66,0.645,1417173120.0,23887.72939752061,317.0113754344988
IND,India,18833.0,278.0,33871881.0,449538.0,0.53,69.66,0.645,1417173120.0,23901.018529055928,317.207540600262
IND,India,22431.0,318.0,33894312.0,449856.0,0.53,69.66,0.645,1417173120.0,23916.846517664686,317.4319309697322
IND,India,21257.0,271.0,33915569.0,450127.0,0.53,69.66,0.645,1417173120.0,23931.846096544647,317.6231567248467
IND,India,19740.0,248.0,33935309.0,450375.0,0.53,69.66,0.645,1417173120.0,23945.775234574023,317.7981529878297
IND,India,18166.0,214.0,33953475.0,450589.0,0.53,69.66,0.645,1417173120.0,23958.59371083753,317.94915782766185
IND,India,18132.0,193.0,33971607.0,450782.0,0.53,69.66,0.645,1417173120.0,23971.388195677886,318.0853444355479
IND,India,14313.0,181.0,33985920.0,450963.0,0.53,69.66,0.645,1417173120.0,23981.487879194323,318.2130634823218
IND,India,15823.0,226.0,34001743.0,451189.0,0.53,69.66,0.645,1417173120.0,23992.653064150694,318.372535883266
IND,India,18987.0,246.0,34020730.0,451435.0,0.53,69.66,0.645,1417173120.0,24006.050862720287,318.54612088606365
IND,India,16862.0,379.0,34037592.0,451814.0,0.53,69.66,0.645,1417173120.0,24017.949197342947,318.81355469118694
IND,India,15981.0,166.0,34053573.0,451980.0,0.53,69.66,0.645,1417173120.0,24029.225871853963,318.9306892865707
IND,India,14146.0,144.0,34067719.0,452124.0,0.53,69.66,0.645,1417173120.0,24039.207715144923,319.0323000199157
IND,India,13596.0,166.0,34081315.0,452290.0,0.53,69.66,0.645,1417173120.0,24048.801461884912,319.1494346152995
IND,India,13058.0,164.0,34094373.0,452454.0,0.53,69.66,0.645,1417173120.0,24058.01557963504,319.26515795049795
IND,India,14623.0,197.0,34108996.0,452651.0,0.53,69.66,0.645,1417173120.0,24068.334008480208,319.40416707875465
IND,India,18454.0,160.0,34127450.0,452811.0,0.53,69.66,0.645,1417173120.0,24081.355706210405,319.5170678935824
IND,India,15786.0,231.0,34143236.0,453042.0,0.53,69.66,0.645,1417173120.0,24092.494782853348,319.68006844498996
IND,India,16326.0,666.0,34159562.0,453708.0,0.53,69.66,0.645,1417173120.0,24104.014899746333,320.15001808671053
IND,India,15906.0,561.0,34175468.0,454269.0,0.53,69.66,0.645,1417173120.0,24115.2386520004,320.54587656870035
IND,India,14306.0,443.0,34189774.0,454712.0,0.53,69.66,0.645,1417173120.0,24125.333396106187,320.8584706997547
IND,India,12428.0,356.0,34202202.0,455068.0,0.53,69.66,0.645,1417173120.0,24134.10296689793,321.1096750127465
IND,India,13451.0,585.0,34215653.0,455653.0,0.53,69.66,0.645,1417173120.0,24143.594397274483,321.5224686169605
IND,India,16156.0,733.0,34231809.0,456386.0,0.53,69.66,0.645,1417173120.0,24154.994557051716,322.0396954748902
IND,India,14348.0,805.0,34246157.0,457191.0,0.53,69.66,0.645,1417173120.0,24165.118937621395,322.60772769949233
IND,India,14313.0,549.0,34260470.0,457740.0,0.53,69.66,0.645,1417173120.0,24175.218621137832,322.9951186203701
IND,India,12830.0,446.0,34273300.0,458186.0,0.53,69.66,0.645,1417173120.0,24184.271855226834,323.3098296417025
IND,India,12514.0,251.0,34285814.0,458437.0,0.53,69.66,0.645,1417173120.0,24193.10211020655,323.48694279496357
IND,India,10423.0,443.0,34296237.0,458880.0,0.53,69.66,0.645,1417173120.0,24200.456892662485,323.7995369260179
IND,India,11903.0,311.0,34308140.0,459191.0,0.53,69.66,0.645,1417173120.0,24208.856007655577,324.01898788483936
IND,India,12885.0,461.0,34321025.0,459652.0,0.53,69.66,0.645,1417173120.0,24217.948051399675,324.34428335756184
IND,India,12729.0,221.0,34333754.0,459873.0,0.53,69.66,0.645,1417173120.0,24226.930016849317,324.5002276080427
IND,India,10929.0,392.0,34344683.0,460265.0,0.53,69.66,0.645,1417173120.0,24234.641848132145,324.7768346043707
IND,India,10826.0,526.0,34355509.0,460791.0,0.53,69.66,0.645,1417173120.0,24242.28099951543,325.14799603311695
IND,India,11478.0,266.0,34366987.0,461057.0,0.53,69.66,0.645,1417173120.0,24250.380221719137,325.33569363776814
IND,India,10126.0,332.0,34377113.0,461389.0,0.53,69.66,0.645,1417173120.0,24257.52543203755,325.5699628285357
IND,India,11466.0,460.0,34388579.0,461849.0,0.53,69.66,0.645,1417173120.0,24265.61618668014,325.8945526711655
IND,India,13091.0,340.0,34401670.0,462189.0,0.53,69.66,0.645,1417173120.0,24274.85359022333,326.13446690267455
IND,India,12516.0,501.0,34414186.0,462690.0,0.53,69.66,0.645,1417173120.0,24283.68525646323,326.48798757910396
IND,India,11850.0,555.0,34426036.0,463245.0,0.53,69.66,0.645,1417173120.0,24292.046973061413,326.87961228053774
IND,India,11271.0,285.0,34437307.0,463530.0,0.53,69.66,0.645,1417173120.0,24300.00012983594,327.0807168569497
IND,India,10229.0,125.0,34447536.0,463655.0,0.53,69.66,0.645,1417173120.0,24307.218020053893,327.1689206185339
IND,India,8865.0,197.0,34456401.0,463852.0,0.53,69.66,0.645,1417173120.0,24313.473430825445,327.3079297467906
IND,India,10197.0,301.0,34466598.0,464153.0,0.53,69.66,0.645,1417173120.0,24320.668740880436,327.5203244046853
IND,India,11919.0,470.0,34478517.0,464623.0,0.53,69.66,0.645,1417173120.0,24329.079145955013,327.85197054824187
IND,India,11106.0,459.0,34489623.0,465082.0,0.53,69.66,0.645,1417173120.0,24336.915873764243,328.175854760779
IND,India,10302.0,267.0,34499925.0,465349.0,0.53,69.66,0.645,1417173120.0,24344.185274978965,328.3642579955228
IND,India,10488.0,313.0,34510413.0,465662.0,0.53,69.66,0.645,1417173120.0,24351.585923390925,328.58512021452964
IND,India,8488.0,249.0,34518901.0,465911.0,0.53,69.66,0.645,1417173120.0,24357.57531161754,328.7608221076053
IND,India,7579.0,236.0,34526480.0,466147.0,0.53,69.66,0.645,1417173120.0,24362.923282089912,328.92735080947625
IND,India,9283.0,437.0,34535763.0,466584.0,0.53,69.66,0.645,1417173120.0,24369.4736462402,329.2357111599746
IND,India,9119.0,396.0,34544882.0,466980.0,0.53,69.66,0.645,1417173120.0,24375.90828705529,329.5151406766733
IND,India,10549.0,488.0,34555431.0,467468.0,0.53,69.66,0.645,1417173120.0,24383.3519789029,329.85948816189796
IND,India,8318.0,465.0,34563749.0,467933.0,0.53,69.66,0.645,1417173120.0,24389.22141001376,330.18760615499116
IND,India,8774.0,621.0,34572523.0,468554.0,0.53,69.66,0.645,1417173120.0,24395.412608446877,330.6258024425414
IND,India,8309.0,236.0,34580832.0,468790.0,0.53,69.66,0.645,1417173120.0,24401.2756888869,330.79233114441234
IND,India,6990.0,190.0,34587822.0,468980.0,0.53,69.66,0.645,1417173120.0,24406.20804323469,330.9264008620203
IND,India,8954.0,267.0,34596776.0,469247.0,0.53,69.66,0.645,1417173120.0,24412.52625508449,331.11480409676415
IND,India,9765.0,477.0,34606541.0,469724.0,0.53,69.66,0.645,1417173120.0,24419.416732939444,331.45138965096936
IND,India,9216.0,391.0,34615757.0,470115.0,0.53,69.66,0.645,1417173120.0,24425.919819873525,331.7272910172047
IND,India,8603.0,415.0,34624360.0,470530.0,0.53,69.66,0.645,1417173120.0,24431.990355560793,332.0201275056642
IND,India,0.0,0.0,34624360.0,470530.0,0.53,69.66,0.645,1417173120.0,24431.990355560793,332.0201275056642
IND,India,17201.0,3007.0,34641561.0,473537.0,0.53,69.66,0.645,1417173120.0,24444.12789878487,334.1419571943335
IND,India,6822.0,220.0,34648383.0,473757.0,0.53,69.66,0.645,1417173120.0,24448.94170727709,334.29719581472165
IND,India,8439.0,195.0,34656822.0,473952.0,0.53,69.66,0.645,1417173120.0,24454.89651962916,334.434793682793
IND,India,9419.0,159.0,34666241.0,474111.0,0.53,69.66,0.645,1417173120.0,24461.542849472055,334.54698886752806
IND,India,8402.0,368.0,34674643.0,474479.0,0.53,69.66,0.645,1417173120.0,24467.471553510695,334.8066607416319
IND,India,7990.0,393.0,34682633.0,474872.0,0.53,69.66,0.645,1417173120.0,24473.109537951157,335.08397336805257
IND,India,7877.0,562.0,34690510.0,475434.0,0.53,69.66,0.645,1417173120.0,24478.667786191145,335.4805374801351
IND,India,7350.0,202.0,34697860.0,475636.0,0.53,69.66,0.645,1417173120.0,24483.854167372298,335.6230747588551
